task	query	url	rank	query_relevance	task_relevance
11	 清华大学游泳馆位置	http://news.youth.cn/jy/201704/t20170410_9445600.htm	7	0	0
11	 清华大学道明游泳馆	http://www.changzhi.gov.cn/zwfw/zdlyfw/ylws_3287/jkfw/qmjs/tyssxx/201109/t20110921_202923.shtml	8	0	0
8	 谷歌眼镜的使用方法	http://v.qq.com/page/t/0/r/t01132b4epr.html	7	3	3
4	 国际航班行李箱限制携带液体	http://kuaidi.ping-jia.net/wenti-kiadgihhh.htm	7	2	2
10	 香港iPhone6购买	http://gd.sina.com.cn/news/ga/2014-09-17/0805126662.html	6	2	2
2	 北京周边　旅游　一周	http://www.dianping.com/review/25055459	7	1	1
4	 飞美国 哪些行李必须托运	http://ask.qyer.com/question/265492.html	8	0	0
8	 谷歌眼镜的功能、使用方法、价格	http://news.ifeng.com/gundong/detail_2014_04/17/35850421_0.shtml	9	3	3
11	 清华游泳馆地址	http://bj.city8.com/zhuanyejigou/3302300_8i1z_address.html	6	2	2
3	北京 死飞 价格 注意事项	http://zuoye.zhishihao.com/zuoye/3735908	0	1	1
4	 美国 行李 规定 液体	http://www.wenku1.com/list/%E5%9B%BD%E9%99%85%E8%88%AA%E7%8F%AD%E6%B6%B2%E4%BD%93%E6%90%BA%E5%B8%A6%E8%A7%84%E5%AE%9A/	8	3	3
2	 5月 北京周边	http://www.mafengwo.cn/wenda/detail-6515134.html	2	3	2
2	北京周边 夏季休假	http://www.jqw.com/news/467941.htm	3	3	2
2	5月去秦皇岛	http://new.060s.com/center/stalnn/all/t-%253D%253Dgu1q8uYfc%252BND7xier9zeO1zT7uSfuzPnc1IHjwUXDMmRjN_1521661.html	8	0	0
8	 谷歌眼镜 功能	http://www.douban.com/note/322939495/	0	0	0
1	破冰游戏 	http://www.caoxy.com/news/list_15.html	1	2	2
11	 清华大学游泳馆地址	http://www.dianping.com/review/35598882	0	3	3
3	 死飞自行车价格区间	http://www.baixing.com/ershouzixingche/m177950/	1	2	1
10	 iPhone6 香港售价	http://www.to8to.com/ask/k1415213.html	4	0	0
1	 破冰游戏 十人	http://ask.wenku1.com/question/%E5%BC%80%E5%9C%BA%E7%A0%B4%E5%86%B0%E5%B0%8F%E6%B8%B8%E6%88%8F.htm	2	2	2
4	 飞美国航班 行李规格	http://www.mafengwo.cn/wenda/detail-7320035.html	7	2	2
4	美国 国际航班 什么不可以带上飞机 不可以托运	http://ask.qyer.com/question/943089.html	2	1	1
3	 清华死飞价格	http://db.house.qq.com/bj_3473/info.html	1	0	0
3	选购死飞自行车 选购注意事项	http://china.coovee.net/business1/SmallSort15682283/Index.Html	8	0	0
10	香港买的iphone6支持国内运营商吗	http://ask.zol.com.cn/q/524319.html	7	3	3
11	 清华游游泳馆的开放时间，票价	http://www.xici.net/d209810669.htm	8	0	0
11	 清华 游泳馆 详细地址	http://store.tejiaquan.com/QingHuaDaXueYouYongGuan-359404911.htm	9	3	3
10	港版iphone6 关税	http://best.pconline.com.cn/youhui/76046.html	6	1	1
10	 港版iPhone6比大陆iphone6便宜	http://mobile.zol.com.cn/509/5093056.html	1	3	3
3	 死飞的购买渠道购买、注意事项和价格区间	http://www.sus.edu.cn/info/1008/9549.htm	1	0	0
4	 国际航班携带液体规则	http://guangdong.xkyn.com/gd-281950078.html	2	3	3
2	北戴河景点门票价格	http://lxs.cncn.com/66364-news-show-365676.html	2	3	1
1	 十人破冰游戏	http://ask.wenku1.com/question/%E5%9F%BA%E7%9D%A3%E6%95%99%E7%A0%B4%E5%86%B0%E6%B8%B8%E6%88%8F.htm	7	2	1
2	 五月 北京周边游	http://www.douban.com/note/69531634/	1	0	0
3	死飞购买	http://www.dianping.com/review/56687745	9	2	1
3	清华大学附近 死飞 购买	http://news.enorth.com.cn/system/2013/04/17/010866173.shtml	3	1	1
2	 5月 北京周边游玩 7天	http://www.cncn.com/xianlu/591501922885/relate	3	2	2
3	清华大学 自行车 	http://www.mafengwo.cn/wenda/detail-5680110.html	6	3	2
4	国际航班 行李禁止携带物品	http://big5.airchina.com.cn/cn/info/index.shtml	9	2	2
8	 谷歌眼镜的使用方法	http://roll.sohu.com/20140506/n399209809.shtml	9	1	2
3	北京 死飞 价格 注意事项	http://www.17house.com/xinde/wenda/69/737792.htm	7	0	0
8	谷歌眼镜目前售价	http://www.bestb2b.com/business_35845729.htm	3	3	3
10	如何在香港购买港版iphone6	http://www.to8to.com/ask/k8146301.html	4	0	0
8	 谷歌眼镜的使用方法	http://bbs.mydigit.cn/simple/?t617017.html	2	2	2
8	 谷歌眼镜有哪些功能	http://weibo.com/p/23041814df49b750102wozu	7	3	3
11	清华陈明游泳馆	http://poi.mapbar.com/beijing/MAPITPSWFETESPSOQETPC	4	3	1
10	香港 iphone 入境关税	http://iphone.tgbus.com/faq/201201/20120106075053.shtml	2	2	3
2	5月北京周边城市5日游	http://www.cncn.com/xianlu/823232193905/relate	8	1	1
12	辽宁号的历史	http://xiyou.cctv.com/p-5699-4210618c-0900-11e2-89a1-001e0bd5b3ca-asc.html	0	1	1
3	清华大学 自行车 	http://www.tsinghua.edu.cn/publish/thunews/9650/2012/20120601133443127875971/20120601133443127875971_.html	0	1	1
12	航空母舰对比	https://v.qq.com/x/page/h0527c931ln.html	3	2	1
2	北京周边游玩景点	http://www.xiangshanpark.com.cn/	7	0	0
4	国际航班 行李 液体	http://ask.qyer.com/question/869762.html	7	3	3
10	 iPhone6 国内售价	http://finance.ifeng.com/a/20141006/13164866_0.shtml?wratingModule=1_15_103	4	3	2
4	 国际航班对手提行李的重量限制体积限制，对托运行李的重量限制体积限制，手提行李中能携带多少液体，那些物品必须手提，那些物品必须托运	http://www.mafengwo.cn/wenda/detail-10345053.html	5	1	1
10	港版iphone6支持国内运营商网络吗？	http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html	4	2	2
3	在清华买死飞	http://t.qq.com/p/t/507528000363421	8	0	0
3	 死飞自行车　价格	http://www.douban.com/group/topic/82435857/	4	1	3
10	 港版iphone支持中国联通	http://ask.zol.com.cn/q/524446.html	2	2	2
3	 死飞自行车注意事项	http://tieba.baidu.com/p/3755383657	5	1	1
2	5月 北京周边旅行 消费 体验	http://www.cncn.com/xianlu/767141905968/relate	0	2	2
10	 香港买iphone6要交税吗	http://iphone.tgbus.com/faq/201504/20150423153409.shtml	0	2	2
2	5月去秦皇岛旅游多少钱	http://www.cncn.com/xianlu/741471831320/relate	2	2	0
3	死飞自行车购买渠道	http://bbs.tianya.cn/post-no11-4567510-1.shtml	0	1	3
2	  北京周边在自由行攻略	http://www.mafengwo.cn/travel-news/217007.html	4	3	2
1	员工破冰游戏 十人	http://www.hudong67.com/article/248.html	6	2	2
12	 辽宁号战略作用	http://www.jdzj.com/jdzjnews/14549649.html	7	2	2
10	京东	http://gupiao.baidu.com/stock/usJD.html?from=aladingpc	3	2	0
4	 国际 手提行李 流体总量	http://www.360doc.com/content/11/0305/14/2596150_98332693.shtml	5	0	0
7	 有效的戒烟方式	https://ishuo.cn/zhuanti/xjhlju.html	4	2	2
3	 清华大学附近死飞自行车的购买渠道、价格以及注意事项	http://365jia.cn/news/2013-01-24/2F9965F212018C3E.html	9	0	0
3	 清华大学 死飞专卖店	http://gw.xuanliwang.com/cncn/ee3p03vul3ctfsdj4.html	0	1	0
12	 辽宁号的战略作用	http://tieba.baidu.com/p/1887799411	2	1	0
3	京东 死飞自行车	http://www.ce.cn/cysc/zljd/yqhz/201704/05/t20170405_21718322.shtml	7	1	1
11	 清华游游泳馆的开放时间，票价	http://www.btsmth.com/show_topic.php?en_name=SecondMarket&gid=1511486	4	0	0
2	 北京周边 十天旅游	http://yueban.com/sticker/23815	3	0	0
12	 辽宁号 信息	http://news.sina.com.cn/c/2012-11-22/024325632910.shtml	9	1	1
10	香港代购iphone关税	http://news.163.com/10/1116/18/6LKNNETC00014AEE.html	9	2	2
3	死飞报价	http://www.suning.com/pinpai/5917-420034-0.html	6	3	3
12	航母 战略地位	http://mini.eastday.com/a/170406185753262.html	7	1	1
7	 戒烟 有效方法	http://www.xywy.com/bj/y/20110816_759094.html	3	3	3
8	 谷歌眼镜使用方式	http://web.cnwnews.com/html/tech/cn_ityj/gjit/20130501/511366.html	2	3	3
12	中国第一艘航空母舰	http://tiku.21cnjy.com/quest/kTN3c__gMTwN.html	1	1	1
8	 谷歌眼镜使用方式	http://v.qq.com/cover/0/04xpyvmdkchlp5k.html?vid=o0113gwems9	3	0	0
8	 谷歌眼睛	http://www.meihua.info/t/25378	8	2	2
11	 清华大学游泳馆价格	http://blog.renren.com/share/1653284050/11973416502	0	3	3
2	 5月 北京一周旅游	http://www.cncn.com/xianlu/787881679911/relate	6	0	0
12	辽宁号相比于其他航母的优缺点	http://www.chinaiiss.com/comment/29/570206.html	7	1	1
4	赴美航班手提行李液体	http://www.1010jiajiao.com/qx_portal/doc/741329.html	4	3	3
10	 香港iphone6报价	http://www.mafengwo.cn/wenda/detail-3042273.html	7	3	2
8	谷歌眼镜 使用方法	http://www.techweb.com.cn/it/2014-05-06/2033135.shtml	4	2	2
8	 谷歌眼镜 售价	http://www.1688.com/jiage/-B9C8B8E8D1DBBEB5.html	0	3	3
3	死飞自行车 	http://s.1688.com/company/-CBC0B7C9D7D4D0D0B3B5D5FBB3B5.html	8	1	1
4	 国际航班行李限制	http://www.pincai.com/article/1033462.htm	1	3	2
3	自行车专卖 清华	http://detail.net114.com/gongsi/764428671.html	8	1	1
3	死飞自行车 购买途径	http://www.sundrled.com/befbufx.htm	3	0	0
12	 世界各国航母与辽宁号优劣	http://news.sina.com.cn/c/2013-12-15/061028987406.shtml	3	2	2
1	适合新员工培训时采用，大约十人参与的破冰游戏的玩法	http://www.360doc.com/content/12/0728/16/10496438_226952446.shtml	14	3	3
2	 北京周边 旅游 花费	http://beijing.kuyiso.com/zhoubianyou/	8	1	1
11	清华大学游泳馆 开放时间	http://blog.sohu.com/people/!MzE1MjZAcXEuY29t/216039614.html	3	3	3
12	 辽宁号与其他国家航母对比	http://www.cn486.com/v0yvyzv6gv03v60ay2v000ggv2g4ygv8ga0zv000y9v5ygg5v80vg6/8t4ay340675zv630485y2zt6.html	4	1	1
10	香港iphone6入境需要关税吗	http://it.southcn.com/9/2014-09/29/content_109407485.htm	7	3	3
2	北京周边 旅游一周	http://www.mafengwo.cn/wenda/detail-3114005.html	7	3	2
12	 中国辽宁舰 百科	http://news.he-nan.com/article_178977.html	3	1	1
2	 北京周边 旅游 推荐	http://www.xialv.com/beijing	0	3	2
4	中国到美国航班 手提行李 液体	http://www.1010jiajiao.com/qx_portal/doc/741329.html	6	3	3
11	 清华大学游泳馆 会员卡办理	http://fenlei.iask.sina.com.cn/detail/27471503.html	4	1	0
8	谷歌眼镜售价	http://www.17house.com/know/ask/52/983861.htm	1	3	3
1	团队 破冰游戏	http://www.360doc.com/content/11/0929/19/6178936_152221819.shtml	2	3	3
4	 国际航班 行李携带须知	https://iask.sina.com.cn/b/179.html	6	3	3
11	 游泳馆 清华大学	http://www.tsinghua.edu.cn/publish/thunews/9649/2011/20110225232030093236683/20110225232030093236683_.html	3	1	1
2	承德坝上草原	http://lxs.cncn.com/81265/n208394	3	3	1
10	 香港iphone价格	http://detail.zol.com.cn/264/263685/price_26.shtml	7	1	1
10	iPhone 国内 香港	http://www.iqiyi.com/w_19ruzhutcp.html	8	3	3
11	 清华大学游泳馆 会员卡办理	http://www.taodocs.com/p-7407926.html	8	0	0
3	 北京 死飞自行车	http://t.qq.com/p/t/291025062290033	6	1	1
12	 中国第一艘航母辽宁号	http://bbs.tiexue.net/post_12643195_1.html	6	3	3
8	 Google眼镜功能用法价格	https://www.aliyun.com/zixun/content/2_7_1145595.html	7	1	1
4	国际航班 禁止携带和托运物品	http://www.360doc.com/content/14/0404/12/8896430_366335789.shtml	8	3	3
10	港版iphone6支持国内运营商网络吗？	http://tech.163.com/14/0902/08/A54I7QVR00094ODV.html?f=jsearch	6	3	3
3	 死飞自行车的购买渠道和价格	http://product.pconline.com.cn/smart_bicycleequipment/jinhaima/838718_comment.html	5	0	0
12	辽宁号与其他国家航母比较	http://max.book118.com/html/2017/0202/87973778.shtm	6	3	2
8	 谷歌眼镜 搜狗百科	http://www.chinavalue.net/media/Article.aspx?ArticleId=136987	9	1	0
8	 “谷歌眼镜”	http://digi.tech.qq.com/zt2013/gghz/index.htm	6	3	3
2	张家口草原天路 旅行攻略	http://www.sxdaily.com.cn/n/2016/0508/c142-5876502.html	1	1	0
3	死飞自行车购买渠道	http://www.cntrades.com/tradeinfo/chanpin_detail_1300977.html	4	3	3
4	 美国 行李 规定 液体	http://iask.sina.com.cn/key/5a2534f384ae026d4036115b.html	0	2	3
8	 谷歌眼镜 功能	http://lady.163.com/keywords/8/3/8c376b4c773c955c/1.html	6	1	2
2	 5月份北京周边游玩景点	http://www.xici.net/d230246387.htm	9	3	2
2	北京周边游 攻略	http://beijing.cncn.com/article/147155/	6	3	3
10	 如何在香港购买iphone6	http://finance.chinanews.com/it/2014/09-15/6589341.shtml	4	3	3
8	 Google眼镜功能用法价格	http://www.sohu.com/a/166271320_339332	6	2	3
3	清华大学附近购买自行车 	http://www.douban.com/group/topic/56741700/	2	1	0
8	谷歌眼镜目前售价	http://news.eastday.com/eastday/13news/auto/news/world/u7ai1203783_K4.html	5	3	3
12	 辽宁号长度排水	http://lt.cjdby.net/archiver/t-1473081-1-%C1%C9%C4%FE%BD%A2%CE%AA%C9%B6%B1%C8%BF%E3%D7%D3%B6%CC%A3%BF.html	1	2	2
3	东升车行 死飞	http://s.1688.com/company/-CBC0B7C9B5B9C6EF.html	7	1	1
1	破冰游戏　公司 	http://lxs.cncn.com/78272/n481967	0	2	2
2	 北京周边五月旅游四天	http://www.cncn.com/xianlu/604331510277/relate	6	2	2
8	 谷歌眼镜价格	http://www.kejixun.com/article/201404/36094.html	4	3	3
4	 行李托运 国际航班	http://search.liqucn.com/topic/11076390.shtml	5	1	1
11	 清华大学陈明游泳馆具体位置	http://bus.aibang.com/beijing/busid-1229946585-421828247	3	0	0
2	  北京周边7日游攻略	https://www.douban.com/note/148967495/	6	0	0
12	辽宁号的基本信息（如排水量，舰长，舷宽，船员人数，航速，武器装备等），辽宁号的历史，航母能起到的战略作用，相对于其他国家的航母，辽宁号的优势和劣势等信息	http://max.book118.com/html/2017/0417/100685724.shtm	1	2	2
2	 北京周边七日游线路	http://www.mafengwo.cn/wenda/detail-10052749.html	2	1	1
3	 清华大学附近购买死飞	http://www.zhihu.com/question/25505937/answer/30928465	6	1	0
10	港版 iphone6支持大陆运营商吗	http://it.21cn.com/prnews/a/2014/0902/19/28151582.shtml	4	0	0
7	 戒烟好处	http://nan.wenkang.cn/nxbj/xiyan/2120181.html	4	3	3
11	 清华游泳馆 冬季时间	http://www.dianping.com/search/branch/9/70_18611486	3	1	1
1	十人参与的破冰游戏	http://max.book118.com/html/2017/0121/85900546.shtm	9	3	3
3	清华 死飞 哪里有卖	http://money.163.com/keywords/5/d/56db5ddd59275b66/3.html	7	0	0
2	河北游玩 5月  一周	http://www.huaxia.com/hxjk/sssh/zyzz/2016/05/4831644.html	0	3	3
11	 清华大学陈明游泳馆办卡	https://www.dianping.com/review/59253655	8	3	3
8	 谷歌眼镜使用方法	http://roll.sohu.com/20140506/n399209809.shtml	3	2	2
10	 iphone6 从香港带回内地 关税	http://bbs.16fan.com/thread-387094-1-1.html	4	1	1
11	 清华大学游泳馆 票价	http://www.dianping.com/review/33905172	5	3	3
8	 谷歌眼镜 淘宝	http://www.itbear.com.cn/html/2014-04/94007.html	9	2	3
3	清华附近购买死飞	http://share.renren.com/share/252050937/2636820269	8	1	1
10	香港 4G网络	http://gd.qq.com/a/20120503/000465.htm	8	3	0
10	iphone6香港官网	http://bbs.16fan.com/thread-334635-1-1.html	1	3	3
10	 港版iPhone6售价	http://product.yesky.com/mobilephone/iphone6/apple/	2	2	2
1	 新员工培训时大概十个人参与的破冰游戏的玩法	https://shequ.taoke.com/thread-101357-1-1.html	4	2	2
7	 戒烟的优缺点	http://xw.kanguv.com/1294/103369.html	2	3	3
2	 5月份北京周边旅游	http://www.mafengwo.cn/travel-news/1420250.html	0	3	3
1	 破冰游戏 员工培训	http://max.book118.com/html/2016/1218/73875867.shtm	0	2	2
8	 谷歌眼镜　功能	http://www.17house.com/know/ask/52/3249522.htm	5	3	3
4	 飞美国 哪些行李必须随身	http://www.360doc.com/content/11/0413/15/3125585_109322370.shtml	7	1	3
2	 北京周边旅游花费	http://www.tripnj.com/k/qbjfy	6	0	0
1	员工破冰游戏 十人	http://ask.wenku1.com/question/%E5%9B%A2%E9%98%9F%E6%8B%93%E5%B1%95%E7%A0%B4%E5%86%B0%E6%B8%B8%E6%88%8F%E5%A4%A7%E5%85%A8.htm	0	2	2
4	国际航班对手提行李的重量限制体积限制	http://max.book118.com/html/2017/0214/91459888.shtm	19	3	3
7	 戒烟的好处	http://www.tobaccochina.com/culture/encyclopedia/knowledge/20144/2014331143047_614256.shtml	4	3	3
12	 辽宁号 优劣	http://gb.cri.cn/42071/2014/04/11/6071s4500563.htm	9	1	1
10	iphone6 香港	http://news.sohu.com/20140917/n404371828.shtml	6	2	2
12	 辽宁舰优势 劣势	http://www.zhihu.com/question/19998133/answer/29869589	6	0	0
11	  清华大学陈明游泳馆	http://www.dianping.com/shop/2340301/review_more_5star	2	2	3
7	戒烟 	http://tieba.baidu.com/f?kw=%BD%E4%D1%CC&fr=ala0	3	3	1
12	辽宁舰 优劣势	http://mil.cankaoxiaoxi.com/2012/0502/34347.shtml	6	1	1
10	香港 iPhone	http://www.williamlong.info/blog/archives/518.html	6	1	1
10	 香港买iphone6支持国内网络吗	http://ask.zol.com.cn/x/1238814.html	0	2	2
7	 戒烟的方法	http://www.jieyanri.com/jieyan/20130317122844.html	2	3	3
10	iphone6香港官网	http://bbs.51apple.com/	0	1	1
11	 清华大学游泳馆学生票	https://www.dianping.com/review/40972692	5	2	3
10	把iphone带回国内是否需要缴纳关税	http://www.customslawyer.cn/xfsd/54292.shtml	8	3	3
2	青岛 蚂蜂窝	http://www.360doc.com/document/17/0824/18/363181_681834130.shtml	0	3	1
3	北京海淀区二手死飞自行车购买	http://bj.58.com/fzixingche/1/h16/	0	2	2
4	 国际 手提行李 流体	http://www.chinanews.com/shipin/2015/06-12/news576418.shtml	7	1	1
12	辽宁舰 优劣势	http://games.cntv.cn/2012/news_01_1205/124204.shtml	3	0	0
3	 清华大学附近自行车	http://www.mafengwo.cn/wenda/detail-6440802.html	6	1	1
2	北京周边游玩 一周	http://www.dianping.com/review/23876948	4	1	1
2	 北京周边旅游花费	http://www.shenzhouguolv.cn/zhoubianyou/	1	2	2
3	北京 久裕	http://www.tianyancha.com/company/2319238773	2	3	0
12	 辽宁号战略作用	http://www.chinadmd.com/theme/85dY57I7p0Ls74O1X9Vmf86g9c637H5v975jA7ujj7957/	1	3	3
12	 辽宁号基本信息	http://www.b2b168.com/c168-9661755.html	2	1	1
11	清华大学　游泳馆 	http://www.dianping.com/review/22351549	8	3	3
3	 北京周边 旅游	http://www.xialv.com/beijing/zhoubianyou/jingdian	7	3	0
4	 行李托运 国际航班	http://www.airchina.com.cn/cn/trans_conditions/943.shtml	0	2	2
7	 戒烟的方法，戒烟的好处	http://www.foodwang.com/dapei/201106/27012.html	9	3	3
3	清华西门 死飞	http://www.mafengwo.cn/poi/info-120076.html	2	0	0
4	 国际航班 行李 规定 2017	http://www.pincai.com/article/1025839.htm	6	2	2
10	iPhone6 TD-LTE	http://www.oneplusbbs.com/thread-490253-1-1.html	6	3	1
4	赴美航班手提行李液体	http://finance.sina.com.cn/roll/20060930/1130957293.shtml	7	2	2
1	破冰游戏 	http://www.wenku1.com/list/%E7%A0%B4%E5%86%B0%E6%B8%B8%E6%88%8F%E5%A4%A7%E5%85%A8/	3	3	2
3	 死飞 报价	http://www.suning.com/pinpai/Y624-420034-0.html	3	3	3
10	在香港买iphone6用缴纳关税吗	http://youxi.xkyn.com/wy-oovvninvvxnkoyikuar.htm	9	3	3
11	 清华 陈明游泳馆 票价	http://store.tuan800.com/shop_643011/deal_all	3	3	2
2	 5月份北京周边的旅游去处	http://www.yododo.com/ask/01210C4260F24FA8FF8080812108269B	8	3	2
4	 国际航班手提和托运行李的要求	http://www.wenku1.com/news/FDBF8A28812CAF71.html	2	3	3
1	 10人 破冰游戏	http://www.caoxy.com/news/1902.html	4	3	3
3	 清华大学附近的死飞自行车	http://gw.xuanliwang.com/cncn/ee3p03vul3ctfsdj4.html	0	0	0
2	  北京周边在自由行攻略	http://www.lvyou520.com/	5	2	2
7	 戒烟的好处	http://www.360doc.com/content/16/0401/10/7718094_547020899.shtml	10	3	3
3	死飞自行车的注意事项和价格区间	http://china.makepolo.com/product-detail/100883607491.html	2	1	1
11	清华大学陈明游泳馆开放时间	http://www.dianping.com/review/35606795	2	3	3
11	 清华大学游泳馆 冬季开放时间	http://www.changguan.cc/news_view_16893.html	7	1	1
2	 北京周边一周旅行	http://www.lvmama.com/weather/beijing-101010100/	9	2	2
10	香港的iphone可以在大陆用吗	http://my.tv.sohu.com/pl/9158427/94286165.shtml	4	1	1
10	 香港iPhone6购买	http://weibo.com/p/1001603753273441036767	7	3	3
10	 iphone6价格	http://detail.zol.com.cn/274/273715/price_2.shtml	0	3	2
2	 北京周边 一周旅游	http://www.xialv.com/beijing/zhoubianyou	1	2	2
2	北京周边游玩景点	http://www.beijingnongjiayuan.com/	8	3	2
2	 死飞 自行车	http://www.zixingche.me/	0	3	0
2	5月北京周边城市7日游	http://www.dreams-travel.com/tour/listpage_cid_5959_f_2_x_5_t_7_d_1396	4	2	2
10	 iPhone6	https://www.apple.com/iphone/	2	1	1
10	 iphone6如何在香港购买	http://weibo.com/p/1001603753273441036767	4	3	3
