,id,studentID,task_id,answer,content
785,902,2018000007,12,        辽宁号原是苏联海军库兹涅佐夫元帅级航空母舰的二号舰，属于苏联第三代航空母舰。全长300多米，宽70多米，高60多米。主甲板以下有十层，上岛式上层建筑有9层，排水量5万多吨。编制人员1000余人,"TIMESTAMP=1513929309102	USER=2018000007	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer=        辽宁号原是苏联海军库兹涅佐夫元帅级航空母舰的二号舰，属于苏联第三代航空母舰。全长300多米，宽70多米，高60多米。主甲板以下有十层，上岛式上层建筑有9层，排水量5万多吨。编制人员1000余人
"
786,903,2018000007,8,        谷歌眼镜的功能、使用方式、售价,"TIMESTAMP=1513929339989	USER=2018000007	TASK=8	ACTION=DESCRIPTION	INFO:	answer=        谷歌眼镜的功能、使用方式、售价
"
787,904,2015030002,10,        大陆&香港ip6售价（国内这个说法很不政治正确欸），如何购买，是否被税，是否支持国内运营商,"TIMESTAMP=1513930560237	USER=2015030002	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        大陆&香港ip6售价（国内这个说法很不政治正确欸），如何购买，是否被税，是否支持国内运营商
"
788,905,2018000007,8,        可以作为一款装饰品并且可以查询时间并增加日程、地图导航、好友互动、播放音乐、拍照摄影。,"TIMESTAMP=1513929566241	USER=2018000007	TASK=8	ACTION=ANSWER_QUESTION	INFO:	answer=        可以作为一款装饰品并且可以查询时间并增加日程、地图导航、好友互动、播放音乐、拍照摄影。
"
789,906,2018000007,10,        港版和国班iPhone6售价，港版的购买方式，是否交税，是否支持国内运营商,"TIMESTAMP=1513929672204	USER=2018000007	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        港版和国班iPhone6售价，港版的购买方式，是否交税，是否支持国内运营商
"
790,907,2018000008,4,无重量限制，尺寸限制为56厘米X35厘米X23厘米。锋利金属用品，易燃易爆物品不能携带。液体物品应该装在１００ｍｌ容器中。,"TIMESTAMP=1513930912443	USER=2018000008	TASK=4	ACTION=ANSWER_QUESTION	INFO:	answer=无重量限制，尺寸限制为56厘米X35厘米X23厘米。锋利金属用品，易燃易爆物品不能携带。液体物品应该装在１００ｍｌ容器中。
"
791,908,2018000008,10,港版ｉＰｈｏｎｅ６价格，购买方式，是否缴纳关税，是否支持国内运营商网络。,"TIMESTAMP=1513931018001	USER=2018000008	TASK=10	ACTION=DESCRIPTION	INFO:	answer=港版ｉＰｈｏｎｅ６价格，购买方式，是否缴纳关税，是否支持国内运营商网络。
"
792,909,2015030002,10,        支持支持都支持,"TIMESTAMP=1513931232419	USER=2015030002	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=        支持支持都支持
"
793,910,2015030002,7,        戒烟方式、好处、副作用,"TIMESTAMP=1513931260404	USER=2015030002	TASK=7	ACTION=DESCRIPTION	INFO:	answer=        戒烟方式、好处、副作用
"
794,911,2018000007,10,        港版iphone6已经相当于全网通，支持国内移动网络。,"TIMESTAMP=1513930355634	USER=2018000007	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=        港版iphone6已经相当于全网通，支持国内移动网络。
"
795,912,2018000007,11,        查询清华大学游泳馆所在地、冬天的开放时间、学生票价格和办卡价格。,"TIMESTAMP=1513930414104	USER=2018000007	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        查询清华大学游泳馆所在地、冬天的开放时间、学生票价格和办卡价格。
"
796,913,2018000008,10,支持移动和联通的２Ｇ，３Ｇ，４Ｇ。支持电信的４Ｇ。,"TIMESTAMP=1513931700605	USER=2018000008	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=支持移动和联通的２Ｇ，３Ｇ，４Ｇ。支持电信的４Ｇ。
"
797,914,2015030002,7,"方法一，延迟吸烟时间。当你忍不住要吸烟时，尝试强迫自己坚持等待十分钟。同时做一些分散注意力的事情。
方法二，别抱有“只来一根”的念头。大多数情况下，只来一根的念头往往让你接着来第二第三根，甚至更多。
方法三，避免诱惑。吸烟是有传递性的。尽量避免和烟友接触。尽量少去吸烟者比较集中的公共场所。","TIMESTAMP=1513931804904	USER=2015030002	TASK=7	ACTION=ANSWER_QUESTION	INFO:	answer=方法一，延迟吸烟时间。当你忍不住要吸烟时，尝试强迫自己坚持等待十分钟。同时做一些分散注意力的事情。
方法二，别抱有“只来一根”的念头。大多数情况下，只来一根的念头往往让你接着来第二第三根，甚至更多。
方法三，避免诱惑。吸烟是有传递性的。尽量避免和烟友接触。尽量少去吸烟者比较集中的公共场所。

"
798,915,2015030002,1,        适合新人培训的十人左右破冰活动,"TIMESTAMP=1513931843230	USER=2015030002	TASK=1	ACTION=DESCRIPTION	INFO:	answer=        适合新人培训的十人左右破冰活动
"
799,916,2018000007,11,"        东大操场北边、东区浴室东边，每天都是中午和晚上开放，学生票7元
时间：
白天：
周一到周五：12:00~13:00、17:30~18:30。上午和下午供校内游泳课使用。
周六、周日：12:00~13:30、14:00~15:30、17:00~18:30
晚上：20:00~21:00、21:30~22:30","TIMESTAMP=1513930958908	USER=2018000007	TASK=11	ACTION=ANSWER_QUESTION	INFO:	answer=        东大操场北边、东区浴室东边，每天都是中午和晚上开放，学生票7元
时间：
白天：
周一到周五：12:00~13:00、17:30~18:30。上午和下午供校内游泳课使用。
周六、周日：12:00~13:30、14:00~15:30、17:00~18:30
晚上：20:00~21:00、21:30~22:30
"
800,917,2018000007,3,        购买死飞自行车，查询可能的购买渠道，注意事项和价格区间,"TIMESTAMP=1513930989219	USER=2018000007	TASK=3	ACTION=DESCRIPTION	INFO:	answer=        购买死飞自行车，查询可能的购买渠道，注意事项和价格区间
"
801,918,2015030002,1,        应答自如：分成两组，每次选出一人向对方组喊出自己想到的第一个词，对方也必须说出相对的一个词，如“”姐姐“对”哥哥“。,"TIMESTAMP=1513932287383	USER=2015030002	TASK=1	ACTION=ANSWER_QUESTION	INFO:	answer=        应答自如：分成两组，每次选出一人向对方组喊出自己想到的第一个词，对方也必须说出相对的一个词，如“”姐姐“对”哥哥“。
"
802,919,2015030002,12,        辽宁号排水量，舰长，舷宽，船员人数，航速，武器装备， 历史，战略作用，pros & cons,"TIMESTAMP=1513932337974	USER=2015030002	TASK=12	ACTION=DESCRIPTION	INFO:	answer=        辽宁号排水量，舰长，舷宽，船员人数，航速，武器装备， 历史，战略作用，pros & cons
"
803,920,2018000007,3,        可以登录国美或者苏宁的官网，进行查询，根据自己的需求，挑选合适的一款。新手入门大概需要挑选500元左右的死飞自行车即可。,"TIMESTAMP=1513931277517	USER=2018000007	TASK=3	ACTION=ANSWER_QUESTION	INFO:	answer=        可以登录国美或者苏宁的官网，进行查询，根据自己的需求，挑选合适的一款。新手入门大概需要挑选500元左右的死飞自行车即可。
"
804,921,2018000007,4,        查询国际航班对手提行李、托运行李的重量限制体积限制以及，手提行李中能携带多少液体，那些物品必须手提，那些物品必须托运等信息,"TIMESTAMP=1513931347689	USER=2018000007	TASK=4	ACTION=DESCRIPTION	INFO:	answer=        查询国际航班对手提行李、托运行李的重量限制体积限制以及，手提行李中能携带多少液体，那些物品必须手提，那些物品必须托运等信息
"
805,922,2015030002,12," 辽宁舰原为计划服役于苏联海军的库兹涅佐夫元帅级航空母舰2号舰“里加号”，1988年11月25日下水，1990年7月更名为“瓦良格号”。后因苏联解体处于67.3%的完工状态搁置，未能建成服役。1998年，中华人民共和国政府提供资金，通过香港商人徐增平以私营公司名义出面拍卖中标瓦良格号及其全套设计图纸，又于1999年10月24日经由军方背景的东方汇中公司与乌克兰黑海造船厂签订购买合同和付款成交，并安排运输事宜。但其在运返中国大陆时受到土耳其当局的阻挠，扰攘多年后，于2002年利用拖船将尚未完成舾装无自航动力的瓦良格号航空母舰拖回中国大连。该舰抵达中国后，由大连造船厂自2005年起对其进行续建及改造。2012年9月25日，该舰在大连正式交付中国人民解放军海军，命名为“辽宁舰”。
辽宁号与俄罗斯的“库兹涅佐夫”相仿，比“尼米兹”号略短，目前的象征意义大于实际作用。","TIMESTAMP=1513932905921	USER=2015030002	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer= 辽宁舰原为计划服役于苏联海军的库兹涅佐夫元帅级航空母舰2号舰“里加号”，1988年11月25日下水，1990年7月更名为“瓦良格号”。后因苏联解体处于67.3%的完工状态搁置，未能建成服役。1998年，中华人民共和国政府提供资金，通过香港商人徐增平以私营公司名义出面拍卖中标瓦良格号及其全套设计图纸，又于1999年10月24日经由军方背景的东方汇中公司与乌克兰黑海造船厂签订购买合同和付款成交，并安排运输事宜。但其在运返中国大陆时受到土耳其当局的阻挠，扰攘多年后，于2002年利用拖船将尚未完成舾装无自航动力的瓦良格号航空母舰拖回中国大连。该舰抵达中国后，由大连造船厂自2005年起对其进行续建及改造。2012年9月25日，该舰在大连正式交付中国人民解放军海军，命名为“辽宁舰”。
辽宁号与俄罗斯的“库兹涅佐夫”相仿，比“尼米兹”号略短，目前的象征意义大于实际作用。
"
806,923,2018000007,4,"        1.随身携带物品的重量，每位旅客以5公斤为限。持头等舱客票的旅客，每人可随身携带两件物品。每件随身携带物品的体积均不得超过20*40*55厘米。超过上述重量、件数或体积限制的随身携带物品，应作为托运行李托运。各航空公司对国际航班行李重量的规定不甚相同。
2.乘坐国际航班的乘客手提行李中的液体、喷雾剂和凝胶的剂量是有严格限制的。LAG物品，例如饮料、奶油、香水、喷雾、凝胶以及牙膏，必须放置在不超过100毫升/毫克的容器中。所有的LAG容器须放置在透明的、可重复封口的塑料袋中。每位乘客仅限携带一个透明的、可重复封口的塑料袋且容积不得超过1升。推荐您使用超市售卖的冷藏袋（20cmx20cm或25cmx15cm）。请确保塑料带的的四边长度之和不得超过80厘米。当您在国际起飞口扫描手提行李时，请将LAG包取出，单独扫描。机场负责安检扫描的工作人员有权在最后一刻决定您的物品是否合格，并将不合格物品取出并处理。
3.爆炸物、管制刀具、毒品等不能携带，携带液体物品如：洗发水等要放置在托运行李中，充电宝、锂电池及贵重物品等要随身携带","TIMESTAMP=1513931714351	USER=2018000007	TASK=4	ACTION=ANSWER_QUESTION	INFO:	answer=        1.随身携带物品的重量，每位旅客以5公斤为限。持头等舱客票的旅客，每人可随身携带两件物品。每件随身携带物品的体积均不得超过20*40*55厘米。超过上述重量、件数或体积限制的随身携带物品，应作为托运行李托运。各航空公司对国际航班行李重量的规定不甚相同。
2.乘坐国际航班的乘客手提行李中的液体、喷雾剂和凝胶的剂量是有严格限制的。LAG物品，例如饮料、奶油、香水、喷雾、凝胶以及牙膏，必须放置在不超过100毫升/毫克的容器中。所有的LAG容器须放置在透明的、可重复封口的塑料袋中。每位乘客仅限携带一个透明的、可重复封口的塑料袋且容积不得超过1升。推荐您使用超市售卖的冷藏袋（20cmx20cm或25cmx15cm）。请确保塑料带的的四边长度之和不得超过80厘米。当您在国际起飞口扫描手提行李时，请将LAG包取出，单独扫描。机场负责安检扫描的工作人员有权在最后一刻决定您的物品是否合格，并将不合格物品取出并处理。
3.爆炸物、管制刀具、毒品等不能携带，携带液体物品如：洗发水等要放置在托运行李中，充电宝、锂电池及贵重物品等要随身携带
"
807,924,2015030002,2,    5月的一周，北京周边旅行。花费、活动、方便与否,"TIMESTAMP=1513932960469	USER=2015030002	TASK=2	ACTION=DESCRIPTION	INFO:	answer=    5月的一周，北京周边旅行。花费、活动、方便与否
"
808,925,2015030002,2,"百花山
百里画廊
妙峰山路：我觉得最好，因为比较长可以玩的久一点，价格也合适，而且靠近樱桃沟
虹井路","TIMESTAMP=1513933684932	USER=2015030002	TASK=2	ACTION=ANSWER_QUESTION	INFO:	answer=百花山
百里画廊
妙峰山路：我觉得最好，因为比较长可以玩的久一点，价格也合适，而且靠近樱桃沟
虹井路

"
814,931,2017010434,11,        清华大学游泳馆位置，价格，冬季开放时间，办理游泳卡价格,"TIMESTAMP=1513995011124	USER=2017010434	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        清华大学游泳馆位置，价格，冬季开放时间，办理游泳卡价格
"
818,935,2017010434,11,"        清华大学陈明游泳馆  地址：北京市海淀区清华大学校内
开放时间：白天 12：00-13：00   17：00-18：30晚上 20：30-22：30
价格：校内学生 7元/时  校外 25元","TIMESTAMP=1513995707086	USER=2017010434	TASK=11	ACTION=ANSWER_QUESTION	INFO:	answer=        清华大学陈明游泳馆  地址：北京市海淀区清华大学校内
开放时间：白天 12：00-13：00   17：00-18：30晚上 20：30-22：30
价格：校内学生 7元/时  校外 25元
"
819,936,2018000009,10,        香港和国内iphone6价格，如何在香港买iphone6，如何带回，是否需要关税，是否支持国内运营商,"TIMESTAMP=1513995751026	USER=2018000009	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        香港和国内iphone6价格，如何在香港买iphone6，如何带回，是否需要关税，是否支持国内运营商
"
